ItemId,Code,ProductGroupId,ProductGroup,ProductType
166710,32110,163307,Lecture Capure Devices,Hardware
166724,ECHO360-PRO,163307,Lecture Capure Devices,Hardware
166738,MVX-RR6020-P,163307,Lecture Capure Devices,Hardware
166752,2200-30760-001,163321,Control System Interfaces,Hardware
166766,2200-30780-001,163321,Control System Interfaces,Hardware
166780,2200-86260-102,163321,Control System Interfaces,Hardware
166794,2200-86270-102,163321,Control System Interfaces,Hardware
166808,300628,163321,Control System Interfaces,Hardware
166822,313-1001,163321,Control System Interfaces,Hardware
166836,60-1354-23,163321,Control System Interfaces,Hardware
166850,60-1390-23,163321,Control System Interfaces,Hardware
166864,60-1468-03,163321,Control System Interfaces,Hardware
166878,60-1469-03,163321,Control System Interfaces,Hardware
166892,60-1470-02,163321,Control System Interfaces,Hardware
166906,60-1540-02,163321,Control System Interfaces,Hardware
166920,60-1561-02,163321,Control System Interfaces,Hardware
166934,60-1561-03,163321,Control System Interfaces,Hardware
166948,60-1562-02,163321,Control System Interfaces,Hardware
166962,60-1563-02,163321,Control System Interfaces,Hardware
166976,60-1563-03,163321,Control System Interfaces,Hardware
166990,60-1565-02,163321,Control System Interfaces,Hardware
167004,60-1667-02,163321,Control System Interfaces,Hardware
167018,60-1748-10,163321,Control System Interfaces,Hardware
167032,60-1787-02,163321,Control System Interfaces,Hardware
167046,60-1788-02,163321,Control System Interfaces,Hardware
167060,60-1790-02,163321,Control System Interfaces,Hardware
167074,910.1871.900,163321,Control System Interfaces,Hardware
167088,910.1874.900,163321,Control System Interfaces,Hardware
167102,910.1880.900,163321,Control System Interfaces,Hardware
167116,913.1898.900,163321,Control System Interfaces,Hardware
167130,91330015,163321,Control System Interfaces,Hardware
167144,91330016,163321,Control System Interfaces,Hardware
167158,952-000091,163321,Control System Interfaces,Hardware
167172,BIAMP-IMPERA-TANGO,163321,Control System Interfaces,Hardware
167186,BIAMP-TOUCH-7B,163321,Control System Interfaces,Hardware
167200,CEN-IO-COM-102,163321,Control System Interfaces,Hardware
167214,CEN-IO-RY-104,163321,Control System Interfaces,Hardware
167228,CEN-ODT-C-POE,163321,Control System Interfaces,Hardware
167242,CP4,163321,Control System Interfaces,Hardware
167256,DGX-I-HDMI-4K60,163321,Control System Interfaces,Hardware
167270,DMF-CI-8,163321,Control System Interfaces,Hardware
167284,DM-NVX-350,163321,Control System Interfaces,Hardware
167298,DM-NVX-351,163321,Control System Interfaces,Hardware
167312,DM-NVX-363,163321,Control System Interfaces,Hardware
167326,DM-NVX-363C,163321,Control System Interfaces,Hardware
167340,DM-NVX-D30,163321,Control System Interfaces,Hardware
167354,DM-NVX-E30,163321,Control System Interfaces,Hardware
167368,DM-PSU-8-PLUS,163321,Control System Interfaces,Hardware
1673776,60005288,163433,"LCD Screens, Monitors and TVs",Hardware
1673805,PT632,163510,"Mounts, Trollies etc",Hardware
167382,DM-RMC-4K-100-C-1G-B,163321,Control System Interfaces,Hardware
167396,DM-RMC-4K-100-C-1-G-W-T,163321,Control System Interfaces,Hardware
167410,DM-RMC-4KZ-SCALER-C,163321,Control System Interfaces,Hardware
167424,DM-TX-4KZ-100-C-1-G-B-T,163321,Control System Interfaces,Hardware
167438,DM-TX-4KZ-100-C-1-G-W-T,163321,Control System Interfaces,Hardware
1674504,PT-580T,163356,Signal Distribution,Hardware
167452,DSP-1281,163321,Control System Interfaces,Hardware
167466,FT2-1400-ELEC-B,163321,Control System Interfaces,Hardware
167480,FT2-202-MECH-PTL-B,163321,Control System Interfaces,Hardware
167494,FT2-700-ELEC-B,163321,Control System Interfaces,Hardware
167508,FT2A-CBLR-1T-4K-MDP-DP,163321,Control System Interfaces,Hardware
167522,FT2A-CBLR-1T-4K-MDP-HD,163321,Control System Interfaces,Hardware
167536,FT2A-CBLR-1T-HD,163321,Control System Interfaces,Hardware
167550,FT2A-CBLR-1T-USB,163321,Control System Interfaces,Hardware
167564,FT2A-PWR-UK-2,163321,Control System Interfaces,Hardware
167578,FT2A-PWR-UN-1-BASIC,163321,Control System Interfaces,Hardware
167592,HD-DA8-4KZ-E,163321,Control System Interfaces,Hardware
167606,HD-MD-4K-400-KIT,163321,Control System Interfaces,Hardware
167620,HD-SCALER-HD-E,163321,Control System Interfaces,Hardware
167634,HD-TX-101-C-1G-E-B-T,163321,Control System Interfaces,Hardware
167648,HR-150-B,163321,Control System Interfaces,Hardware
167662,KPM4-BW,163321,Control System Interfaces,Hardware
167676,MCORE-KIT-ZR,163321,Control System Interfaces,Hardware
167690,MCP-106L-WH,163321,Control System Interfaces,Hardware
167704,MCP-106P-WH,163321,Control System Interfaces,Hardware
167718,MCP-108-BL,163321,Control System Interfaces,Hardware
167732,MCP-108-WH,163321,Control System Interfaces,Hardware
167746,MJMW3B/A,163321,Control System Interfaces,Hardware
167760,MK2K3B/A-DEP,163321,Control System Interfaces,Hardware
167774,MK2K3B/A-SN,163321,Control System Interfaces,Hardware
167788,MK2L3B/A,163321,Control System Interfaces,Hardware
167802,MK2N3B/A,163321,Control System Interfaces,Hardware
167816,MK4E3B/A,163321,Control System Interfaces,Hardware
167830,MK7R3B/A,163321,Control System Interfaces,Hardware
167844,MK7T3B/A,163321,Control System Interfaces,Hardware
167858,MKP-106P-WH,163321,Control System Interfaces,Hardware
167872,MPC3-101-B,163321,Control System Interfaces,Hardware
167886,MPC3-102-B,163321,Control System Interfaces,Hardware
167900,MPC3-201-B,163321,Control System Interfaces,Hardware
167914,MT-1002,163321,Control System Interfaces,Hardware
167928,MT-702-B,163321,Control System Interfaces,Hardware
167942,MVC840-C2-211,163321,Control System Interfaces,Hardware
167956,MVC860-C2-211,163321,Control System Interfaces,Hardware
167970,MVC-BYOD-EXTENDER,163321,Control System Interfaces,Hardware
167984,MW742B/A,163321,Control System Interfaces,Hardware
167998,MXDC2B/A,163321,Control System Interfaces,Hardware
168012,MYL92B/A,163321,Control System Interfaces,Hardware
168026,MYLC2B/A,163321,Control System Interfaces,Hardware
168040,MYMJ2B/A,163321,Control System Interfaces,Hardware
168054,NEATBAR-PAD-BUNDLE,163321,Control System Interfaces,Hardware
168068,NEATBOARD-SE,163321,Control System Interfaces,Hardware
168082,NEATPAD-SE,163321,Control System Interfaces,Hardware
168096,OPTIPLEX-7090-MICRO,163321,Control System Interfaces,Hardware
168110,PS-POE-AF-TC,163321,Control System Interfaces,Hardware
168124,RMC4,163321,Control System Interfaces,Hardware
168138,SDCP6,163321,Control System Interfaces,Hardware
1681429,OTX-PSU-UG,163419,IPTV Accessories,Hardware
168152,SW-RMC3-10PROG,163321,Control System Interfaces,Hardware
168166,TS-1070-B-S,163321,Control System Interfaces,Hardware
168180,TS-1070-W-S,163321,Control System Interfaces,Hardware
168194,TS-1542-TILT-B-S,163321,Control System Interfaces,Hardware
168208,TS-770-B-S,163321,Control System Interfaces,Hardware
168222,TSC-101-G3,163321,Control System Interfaces,Hardware
168236,TSC-50-G3,163321,Control System Interfaces,Hardware
168250,TSC-70-G3,163321,Control System Interfaces,Hardware
168264,TSC-710T-G3,163321,Control System Interfaces,Hardware
168278,TSC-80W-G2,163321,Control System Interfaces,Hardware
168292,TSS-1070-B-S,163321,Control System Interfaces,Hardware
168306,TSS-1070-T-B-S-LB-KIT,163321,Control System Interfaces,Hardware
168320,TSS-1070-W-S-LB-KIT,163321,Control System Interfaces,Hardware
168334,TSS-770-B-S,163321,Control System Interfaces,Hardware
168348,TSS-770-T-B-S-LB-KIT,163321,Control System Interfaces,Hardware
168362,TSS-770-W-S-LB-KIT,163321,Control System Interfaces,Hardware
1683645,89B62AA#AC3,163279,Other Audio Products,Hardware
1683685,8J8W5AA#ABU,163279,Other Audio Products,Hardware
168376,TST-902,163321,Control System Interfaces,Hardware
168390,TSW-1070-B-S,163321,Control System Interfaces,Hardware
168404,TSW-1070-LB-W-S,163321,Control System Interfaces,Hardware
168418,TSW-1070-W-S,163321,Control System Interfaces,Hardware
168432,TSW-570-B-S,163321,Control System Interfaces,Hardware
168446,TSW-570-W-S,163321,Control System Interfaces,Hardware
168460,TSW-770-B-S,163321,Control System Interfaces,Hardware
168474,TSW-770-W-S,163321,Control System Interfaces,Hardware
168488,UC-B30-T-WM,163321,Control System Interfaces,Hardware
168502,UC-B30-Z,163321,Control System Interfaces,Hardware
168516,UC-C160-T,163321,Control System Interfaces,Hardware
168530,UC-CX100-T-WM,163321,Control System Interfaces,Hardware
168544,UC-M50-T,163321,Control System Interfaces,Hardware
168558,UC-M70-T,163321,Control System Interfaces,Hardware
168572,UC-MM30-TA-I,163321,Control System Interfaces,Hardware
168586,UC-MM30-Z-I,163321,Control System Interfaces,Hardware
168600,42-267-01,163335,Control System Components,Hardware
168614,60-1412-01,163335,Control System Components,Hardware
168628,60-1417-01,163335,Control System Components,Hardware
168642,60-1907-01,163335,Control System Components,Hardware
168656,60-1911-01,163335,Control System Components,Hardware
168670,60-1912-01,163335,Control System Components,Hardware
168684,60-1916-01,163335,Control System Components,Hardware
168698,60-544-09,163335,Control System Components,Hardware
168712,60-545-03,163335,Control System Components,Hardware
168726,79-2577-01,163335,Control System Components,Hardware
168740,939-001950,163335,Control System Components,Hardware
168754,AM-200,163335,Control System Components,Hardware
168768,AM-300,163335,Control System Components,Hardware
168782,AM-3100-WF-I,163335,Control System Components,Hardware
168796,AM-3200-WF-I,163335,Control System Components,Hardware
168810,AMP-X300,163335,Control System Components,Hardware
168824,AV3,163335,Control System Components,Hardware
168838,AVHUB,163335,Control System Components,Hardware
168852,C2N-RTHS,163335,Control System Components,Hardware
168866,CEN-GWEXER,163335,Control System Components,Hardware
168880,CENI-GWEXER,163335,Control System Components,Hardware
168894,CP3,163335,Control System Components,Hardware
168908,CP3N,163335,Control System Components,Hardware
168922,CP4N,163335,Control System Components,Hardware
168936,CSP-LIR-USB,163335,Control System Components,Hardware
168950,DIN-DALI-2,163335,Control System Components,Hardware
168964,DMC-4KZ-HDO,163335,Control System Components,Hardware
168978,DM-RMC-4KZ-100-C,163335,Control System Components,Hardware
168992,EXB-COM2,163335,Control System Components,Hardware
169006,GLS-ODT-C-CN,163335,Control System Components,Hardware
169020,GLS-OIR-C-CN,163335,Control System Components,Hardware
169034,MPC3-302-B,163335,Control System Components,Hardware
169048,MTW200-2000,163335,Control System Components,Hardware
169062,MTW300-2000,163335,Control System Components,Hardware
169076,NX-2200,163335,Control System Components,Hardware
169090,PRO4,163335,Control System Components,Hardware
169104,TL-POE150S,163335,Control System Components,Hardware
169118,UPC20+,163335,Control System Components,Hardware
169132,00-00349,163356,Signal Distribution,Hardware
169146,00-00393,163356,Signal Distribution,Hardware
169160,00-00408,163356,Signal Distribution,Hardware
169174,00-00423-SN,163356,Signal Distribution,Hardware
169188,00-00453-SN,163356,Signal Distribution,Hardware
169202,100015712,163356,Signal Distribution,Hardware
1692083,SL-QBR-P,494326,Software and Licensing (Physical),Software
169216,10-0235,163356,Signal Distribution,Hardware
169230,10-0655,163356,Signal Distribution,Hardware
169244,102027,163356,Signal Distribution,Hardware
169258,102029,163356,Signal Distribution,Hardware
169272,102XL,163356,Signal Distribution,Hardware
169286,1306011,163356,Signal Distribution,Hardware
169300,14207-60,163356,Signal Distribution,Hardware
169314,18645,163356,Signal Distribution,Hardware
169328,2620006-02,163356,Signal Distribution,Hardware
169342,3251C,163356,Signal Distribution,Hardware
169356,42-268-01,163356,Signal Distribution,Hardware
169370,42-289-01,163356,Signal Distribution,Hardware
169384,500467,163356,Signal Distribution,Hardware
169398,60-046-03,163356,Signal Distribution,Hardware
169412,60-1021-01,163356,Signal Distribution,Hardware
169426,60-1022-01,163356,Signal Distribution,Hardware
169440,60-1076-12,163356,Signal Distribution,Hardware
169454,60-1076-23,163356,Signal Distribution,Hardware
169468,60-1081-01,163356,Signal Distribution,Hardware
169482,60-1084-23,163356,Signal Distribution,Hardware
169496,60-1189-31,163356,Signal Distribution,Hardware
169510,60-1233-01,163356,Signal Distribution,Hardware
169524,60-1233-02,163356,Signal Distribution,Hardware
1695326,CON-SNT-CS0CK9KI,494326,Software and Licensing (Physical),Software
1695346,CS-MIC-ARRAY-T=,163489,Microphones,Hardware
1695370,CON-SNT-CS3FYTMI,494326,Software and Licensing (Physical),Software
169538,60-1238-81,163356,Signal Distribution,Hardware
169552,60-1238-82,163356,Signal Distribution,Hardware
169566,60-1238-85,163356,Signal Distribution,Hardware
169580,60-1238-95,163356,Signal Distribution,Hardware
169594,60-1238-96,163356,Signal Distribution,Hardware
169608,60-1253-01,163356,Signal Distribution,Hardware
169622,60-1271-12,163356,Signal Distribution,Hardware
169636,60-1271-13,163356,Signal Distribution,Hardware
1696436,SCS-I-WAR,494209,Third Party Warranty,Warranty
169650,60-1298-01,163356,Signal Distribution,Hardware
169664,60-1301-01,163356,Signal Distribution,Hardware
169678,60-1303-01,163356,Signal Distribution,Hardware
169692,60-1324-01,163356,Signal Distribution,Hardware
169706,60-1331-12,163356,Signal Distribution,Hardware
169720,60-1331-13,163356,Signal Distribution,Hardware
169734,60-1368-13,163356,Signal Distribution,Hardware
169748,60-1381-01,163356,Signal Distribution,Hardware
169762,60-1381-23,163356,Signal Distribution,Hardware
169776,60-1382-01,163356,Signal Distribution,Hardware
169790,60-1382-92,163356,Signal Distribution,Hardware
169804,60-1382-93,163356,Signal Distribution,Hardware
169818,60-1413-01,163356,Signal Distribution,Hardware
169832,60-1414-01,163356,Signal Distribution,Hardware
169846,60-1415-01,163356,Signal Distribution,Hardware
169860,60-1418-01,163356,Signal Distribution,Hardware
169874,60-1418-01A,163356,Signal Distribution,Hardware
169888,60-1421-13,163356,Signal Distribution,Hardware
169902,60-1429-01,163356,Signal Distribution,Hardware
169916,60-1429-01A,163356,Signal Distribution,Hardware
169930,60-1431-01,163356,Signal Distribution,Hardware
169944,60-1431-01A,163356,Signal Distribution,Hardware
169958,60-1437-01,163356,Signal Distribution,Hardware
169972,60-1438-01,163356,Signal Distribution,Hardware
169986,60-1438-51,163356,Signal Distribution,Hardware
170000,60-1449-01,163356,Signal Distribution,Hardware
170014,60-1449-11,163356,Signal Distribution,Hardware
170028,60-1457-01,163356,Signal Distribution,Hardware
170042,60-1457-02,163356,Signal Distribution,Hardware
170056,60-1471-12,163356,Signal Distribution,Hardware
170070,60-1471-13,163356,Signal Distribution,Hardware
170084,60-1480-01,163356,Signal Distribution,Hardware
170098,60-1481-01,163356,Signal Distribution,Hardware
170112,60-1484-01,163356,Signal Distribution,Hardware
170126,60-1488-01,163356,Signal Distribution,Hardware
170140,60-1489-01,163356,Signal Distribution,Hardware
170154,60-1491-12,163356,Signal Distribution,Hardware
170168,60-1493-21,163356,Signal Distribution,Hardware
170182,60-1494-21,163356,Signal Distribution,Hardware
170196,60-1495-21,163356,Signal Distribution,Hardware
170210,60-1496-21,163356,Signal Distribution,Hardware
170224,60-1497-21,163356,Signal Distribution,Hardware
170238,60-1515-01,163356,Signal Distribution,Hardware
170252,60-1515-22,163356,Signal Distribution,Hardware
170266,60-1515-92,163356,Signal Distribution,Hardware
170280,60-1515-92E,163356,Signal Distribution,Hardware
170294,60-1515-93,163356,Signal Distribution,Hardware
170308,60-1524-01,163356,Signal Distribution,Hardware
170322,60-1524-12,163356,Signal Distribution,Hardware
170336,60-1524-13,163356,Signal Distribution,Hardware
170350,60-1533-12,163356,Signal Distribution,Hardware
170364,60-1546-01,163356,Signal Distribution,Hardware
170378,60-1551-12,163356,Signal Distribution,Hardware
170392,60-1564-02,163356,Signal Distribution,Hardware
170406,60-1567-12,163356,Signal Distribution,Hardware
170420,60-1568-12,163356,Signal Distribution,Hardware
170434,60-1568-52,163356,Signal Distribution,Hardware
170448,60-1574-02,163356,Signal Distribution,Hardware
170462,60-1583-01,163356,Signal Distribution,Hardware
170476,60-1583-22,163356,Signal Distribution,Hardware
170490,60-1587-52,163356,Signal Distribution,Hardware
170504,60-1588-52,163356,Signal Distribution,Hardware
170518,60-1603-01,163356,Signal Distribution,Hardware
170532,60-1604-01,163356,Signal Distribution,Hardware
170546,60-1607-01,163356,Signal Distribution,Hardware
170560,60-1608-01,163356,Signal Distribution,Hardware
170574,60-1609-01,163356,Signal Distribution,Hardware
170588,60-1614-01,163356,Signal Distribution,Hardware
170602,60-1615-01,163356,Signal Distribution,Hardware
170616,60-1621-01,163356,Signal Distribution,Hardware
170630,60-1625-01,163356,Signal Distribution,Hardware
170644,60-1627-11,163356,Signal Distribution,Hardware
170658,60-1628-11,163356,Signal Distribution,Hardware
170672,60-1631-53,163356,Signal Distribution,Hardware
170686,60-1633-01,163356,Signal Distribution,Hardware
170700,60-1634-11,163356,Signal Distribution,Hardware
170714,60-1658-01,163356,Signal Distribution,Hardware
170728,60-1663-01,163356,Signal Distribution,Hardware
170742,60-1674-01,163356,Signal Distribution,Hardware
1707519,875K5AA,163335,Control System Components,Hardware
170756,60-1678-01,163356,Signal Distribution,Hardware
170770,60-1680-01,163356,Signal Distribution,Hardware
170784,60-1681-01,163356,Signal Distribution,Hardware
170798,60-1683-01,163356,Signal Distribution,Hardware
170812,60-1686-01,163356,Signal Distribution,Hardware
170826,60-1699-11,163356,Signal Distribution,Hardware
170840,60-1753-01,163356,Signal Distribution,Hardware
170854,60-1758-01,163356,Signal Distribution,Hardware
170868,60-1759-12,163356,Signal Distribution,Hardware
170882,60-1761-01,163356,Signal Distribution,Hardware
170896,60-1761-12,163356,Signal Distribution,Hardware
170910,60-1763-01,163356,Signal Distribution,Hardware
170924,60-1782-02,163356,Signal Distribution,Hardware
170938,60-1795-01,163356,Signal Distribution,Hardware
170952,60-1823-10,163356,Signal Distribution,Hardware
170966,60-1833-01,163356,Signal Distribution,Hardware
170980,60-1834-01,163356,Signal Distribution,Hardware
170994,60-1834-02,163356,Signal Distribution,Hardware
171008,60-1877-01,163356,Signal Distribution,Hardware
171022,60-1878-01,163356,Signal Distribution,Hardware
171036,60-1883-01,163356,Signal Distribution,Hardware
171050,60-1905-01,163356,Signal Distribution,Hardware
171064,60-1906-01,163356,Signal Distribution,Hardware
171078,60-1911-01A,163356,Signal Distribution,Hardware
171092,60-1913-01A,163356,Signal Distribution,Hardware
