InvoiceId,CustomerId,InvoiceNumber,SalesOrderNumber,InvoiceDate,InvoicedNetValue,InvoiceTaxValue,CretaedDate,LastModifiedDate
789054,124493,1111500488,1111700740,2023-05-31 00:00:00.000,6220.00,0.00,2023-05-31 14:36:15.680,2023-05-31 16:58:24.290
789112,134165,1111500489,1111700503,2023-05-31 00:00:00.000,922.30,0.00,2023-05-31 14:43:23.210,2023-05-31 16:58:24.490
789162,134537,1111500490,1111700577,2023-05-31 00:00:00.000,695.00,139.00,2023-05-31 14:49:21.937,2023-05-31 16:58:24.633
789184,126260,1111500491,1111700646,2023-05-31 00:00:00.000,3200.00,0.00,2023-05-31 15:16:34.190,2023-05-31 16:58:24.820
789207,126260,1111500492,1111700400,2023-05-31 00:00:00.000,1050.00,0.00,2023-05-31 15:23:29.923,2023-05-31 16:58:24.943
789250,126260,1111500493,1111700058,2023-05-31 00:00:00.000,3699.00,0.00,2023-05-31 15:28:30.633,2023-05-31 16:58:25.430
789596,122447,1111500494,1111700175,2023-05-31 00:00:00.000,66762.00,13352.40,2023-05-31 16:32:41.643,2023-05-31 16:58:25.790
802342,375002,1111500495,1111700477,2023-06-01 00:00:00.000,3339.00,0.00,2023-06-01 15:26:26.427,2023-06-01 16:35:24.810
802431,127190,1111500496,1111700548,2023-06-01 00:00:00.000,1535.00,307.00,2023-06-01 15:43:53.180,2023-06-01 16:35:25.280
802488,125795,1111500497,1111700522,2023-06-01 00:00:00.000,1250.00,0.00,2023-06-01 15:52:21.407,2023-06-01 16:35:25.560
802522,127190,1111500498,1111700581,2023-06-01 00:00:00.000,375.00,75.00,2023-06-01 16:03:00.783,2023-06-01 16:35:25.733
802555,126446,1111500499,1111700596,2023-06-01 00:00:00.000,1525.00,0.00,2023-06-01 16:12:25.497,2023-06-01 16:35:25.890
802577,126260,1111500500,1111700645,2023-06-01 00:00:00.000,2700.00,0.00,2023-06-01 16:29:26.350,2023-06-01 16:35:25.997
804270,124214,1111500501,1111700516,2023-06-02 00:00:00.000,0.00,0.00,2023-06-02 13:58:37.950,2023-06-02 13:59:12.513
804348,132491,1111500502,1111700557,2023-06-02 00:00:00.000,0.00,0.00,2023-06-02 14:00:12.953,2023-06-02 14:00:36.890
807344,127190,1111500503,1111700418,2023-06-05 00:00:00.000,25966.00,5193.20,2023-06-05 16:28:35.540,2023-06-05 16:33:11.807
808932,127190,1111500504,1111700748,2023-06-06 00:00:00.000,0.00,0.00,2023-06-06 11:24:28.703,2023-06-06 16:45:08.243
809673,551863,1111500505,1111700751,2023-06-06 00:00:00.000,5120.00,0.00,2023-06-06 12:59:50.273,2023-06-06 16:45:08.870
809756,124865,1111500506,1111700564,2023-06-06 00:00:00.000,13350.00,2670.00,2023-06-06 13:27:30.020,2023-06-06 16:45:09.197
809852,124865,1111500507,1111700565,2023-06-06 00:00:00.000,6220.14,1244.03,2023-06-06 13:32:49.467,2023-06-06 16:45:09.430
810078,124865,1111500508,1111700329,2023-06-06 00:00:00.000,4056.00,811.20,2023-06-06 13:59:15.343,2023-06-06 16:45:09.667
810117,124865,1111500509,1111700488,2023-06-06 00:00:00.000,865.00,173.00,2023-06-06 14:04:49.367,2023-06-06 16:45:09.947
810156,124865,1111500510,1111700518,2023-06-06 00:00:00.000,300.00,60.00,2023-06-06 14:11:55.387,2023-06-06 16:45:10.070
810874,124214,1111500511,1111700393,2023-06-06 00:00:00.000,3033.00,606.60,2023-06-06 15:07:29.313,2023-06-06 16:45:10.353
811756,124214,1111500512,1111700481,2023-06-07 00:00:00.000,1113.00,222.60,2023-06-07 09:14:44.640,2023-06-07 16:36:00.303
811794,124214,1111500513,1111700482,2023-06-07 00:00:00.000,1113.00,222.60,2023-06-07 09:21:12.617,2023-06-07 16:36:00.600
811920,124214,1111500514,1111700754,2023-06-07 00:00:00.000,600.00,120.00,2023-06-07 09:37:56.490,2023-06-07 16:36:00.727
812682,135746,1111500515,1111700756,2023-06-07 00:00:00.000,7062.50,1412.50,2023-06-07 10:46:00.737,2023-06-07 16:36:00.930
813393,130166,1111500516,1111700752,2023-06-07 00:00:00.000,630.00,126.00,2023-06-07 12:51:30.703,2023-06-07 16:36:01.163
813869,125795,1111500517,1111700758,2023-06-07 00:00:00.000,22702.62,0.00,2023-06-07 13:25:38.270,2023-06-07 16:36:01.570
814074,133514,1111500518,1111700759,2023-06-07 00:00:00.000,2193.24,438.65,2023-06-07 13:57:22.353,2023-06-07 16:36:01.867
814193,127190,1111500519,1111700753,2023-06-07 00:00:00.000,0.00,0.00,2023-06-07 14:28:43.563,2023-06-07 14:29:16.113
815291,132491,1111500520,1111700669,2023-06-08 00:00:00.000,0.00,0.00,2023-06-08 08:39:25.597,2023-06-08 08:39:50.597
815333,132491,1111500521,1111700502,2023-06-08 00:00:00.000,0.00,0.00,2023-06-08 08:40:36.710,2023-06-08 08:40:57.117
815355,132491,1111500522,1111700392,2023-06-08 00:00:00.000,0.00,0.00,2023-06-08 08:41:23.723,2023-06-08 08:41:44.460
815375,132491,1111500523,1111700271,2023-06-08 00:00:00.000,0.00,0.00,2023-06-08 08:42:11.113,2023-06-08 08:42:39.490
815410,132491,1111500524,1111700250,2023-06-08 00:00:00.000,0.00,0.00,2023-06-08 08:43:09.507,2023-06-08 08:43:28.230
815432,132491,1111500525,1111700249,2023-06-08 00:00:00.000,0.00,0.00,2023-06-08 08:44:11.373,2023-06-08 08:44:31.857
815452,132491,1111500526,1111700241,2023-06-08 00:00:00.000,0.00,0.00,2023-06-08 08:44:55.390,2023-06-08 08:45:12.827
815492,132491,1111500527,1111700220,2023-06-08 00:00:00.000,0.00,0.00,2023-06-08 08:46:40.093,2023-06-08 08:46:57.953
815520,132491,1111500528,1111700219,2023-06-08 00:00:00.000,0.00,0.00,2023-06-08 08:47:36.687,2023-06-08 08:47:52.937
815571,132491,1111500529,1111700153,2023-06-08 00:00:00.000,0.00,0.00,2023-06-08 08:49:18.893,2023-06-08 08:49:37.563
815602,132491,1111500530,1111700077,2023-06-08 00:00:00.000,0.00,0.00,2023-06-08 08:49:59.220,2023-06-08 08:50:15.610
815632,132491,1111500531,1111700075,2023-06-08 00:00:00.000,0.00,0.00,2023-06-08 08:50:43.267,2023-06-08 08:51:00.050
818601,127190,1111500532,1111700742,2023-06-09 00:00:00.000,0.00,0.00,2023-06-09 10:11:17.587,2023-06-09 10:11:46.417
819217,127190,1111500540,1111700580,2023-06-09 00:00:00.000,0.00,0.00,2023-06-09 14:36:53.303,2023-06-09 14:37:13.927
819465,134165,1111500533,1111700509,2023-06-09 00:00:00.000,0.00,0.00,2023-06-09 13:44:50.173,2023-06-09 13:45:16.203
819490,134165,1111500534,1111700484,2023-06-09 00:00:00.000,0.00,0.00,2023-06-09 13:45:58.440,2023-06-09 13:46:19.300
819554,135746,1111500535,1111700722,2023-06-09 00:00:00.000,69.31,13.86,2023-06-09 13:59:22.153,2023-06-09 16:53:54.120
819773,133514,1111500536,1111700123,2023-06-09 00:00:00.000,47990.00,9598.00,2023-06-09 14:21:14.703,2023-06-09 16:53:54.917
819871,135932,1111500537,1111700764,2023-06-09 00:00:00.000,0.00,0.00,2023-06-09 14:25:01.677,2023-06-09 16:53:55.183
819883,133514,1111500538,1111700766,2023-06-09 00:00:00.000,0.00,0.00,2023-06-09 14:26:56.460,2023-06-09 16:53:55.293
819903,137885,1111500539,1111700749,2023-06-09 00:00:00.000,358.00,71.60,2023-06-09 14:30:19.413,2023-06-09 16:53:55.480
819926,672732,1111500542,1111700505,2023-06-09 00:00:00.000,8340.00,1668.00,2023-06-09 14:37:54.770,2023-06-09 16:53:55.637
819958,124214,1111500541,1111700559,2023-06-09 00:00:00.000,0.00,0.00,2023-06-09 14:37:42.927,2023-06-09 14:38:02.460
820047,124214,1111500543,1111700542,2023-06-09 00:00:00.000,0.00,0.00,2023-06-09 14:38:42.787,2023-06-09 14:39:02.617
820070,124214,1111500544,1111700526,2023-06-09 00:00:00.000,0.00,0.00,2023-06-09 14:39:27.287,2023-06-09 14:39:46.383
820093,124214,1111500545,1111700525,2023-06-09 00:00:00.000,0.00,0.00,2023-06-09 14:40:15.070,2023-06-09 14:40:30.773
820119,124214,1111500546,1111700513,2023-06-09 00:00:00.000,0.00,0.00,2023-06-09 14:41:01.023,2023-06-09 14:41:20.150
820146,126167,1111500547,1111700244,2023-06-09 00:00:00.000,0.00,0.00,2023-06-09 14:42:07.977,2023-06-09 14:42:25.570
820174,672732,1111500548,1111700532,2023-06-09 00:00:00.000,2130.00,426.00,2023-06-09 14:43:23.103,2023-06-09 16:53:55.793
820203,672732,1111500549,1111700533,2023-06-09 00:00:00.000,400.00,80.00,2023-06-09 14:47:47.807,2023-06-09 16:53:55.950
820231,672732,1111500550,1111700534,2023-06-09 00:00:00.000,500.00,100.00,2023-06-09 14:51:21.403,2023-06-09 16:53:56.137
820253,123005,1111500551,1111700716,2023-06-09 00:00:00.000,1110.00,0.00,2023-06-09 14:58:27.113,2023-06-09 16:53:56.247
821891,124865,1111500552,1111700755,2023-06-12 00:00:00.000,4385.00,877.00,2023-06-12 13:29:58.337,2023-06-12 15:46:34.913
822045,132491,1111500553,1111700594,2023-06-12 00:00:00.000,6584.00,1316.80,2023-06-12 14:05:20.013,2023-06-12 15:46:35.567
822249,132491,1111500554,1111700658,2023-06-12 00:00:00.000,2072.00,414.40,2023-06-12 14:30:43.463,2023-06-12 15:46:35.850
822312,123005,1111500555,1111700717,2023-06-12 00:00:00.000,1730.00,0.00,2023-06-12 14:46:28.347,2023-06-12 15:46:36.020
822894,134816,1111500556,1111700750,2023-06-12 00:00:00.000,662.50,132.50,2023-06-12 15:37:49.037,2023-06-12 15:46:36.257
823747,375002,1111900019,1111400012,2023-06-13 00:00:00.000,3339.00,0.00,2023-06-13 09:15:41.097,2023-06-13 09:20:15.647
824662,137885,1111500557,1111700779,2023-06-13 00:00:00.000,7254.50,1450.90,2023-06-13 12:45:57.327,2023-06-13 16:35:16.567
824694,132491,1111500558,1111700757,2023-06-13 00:00:00.000,2284.00,456.80,2023-06-13 12:54:41.350,2023-06-13 16:35:17.163
824774,133514,1111500559,1111700145,2023-06-13 00:00:00.000,74241.00,14848.20,2023-06-13 13:24:40.927,2023-06-13 16:35:17.503
824917,133514,1111500560,1111700709,2023-06-13 00:00:00.000,1565.00,313.00,2023-06-13 14:10:10.570,2023-06-13 16:35:17.973
825180,134351,1111500561,1111700778,2023-06-13 00:00:00.000,17306.00,3461.20,2023-06-13 15:54:14.850,2023-06-13 16:35:18.160
825652,133514,1111500562,1111500562,2023-06-14 00:00:00.000,9114.00,1822.80,2023-06-14 09:22:30.213,2023-06-14 10:31:23.447
825774,134537,1111500563,1111700676,2023-06-14 00:00:00.000,1822.00,364.40,2023-06-14 10:05:55.487,2023-06-14 10:31:23.887
825799,134537,1111500564,1111700677,2023-06-14 00:00:00.000,2488.00,497.60,2023-06-14 10:11:15.847,2023-06-14 10:31:24.260
825849,134537,1111500565,1111700678,2023-06-14 00:00:00.000,2488.00,497.60,2023-06-14 10:16:55.550,2023-06-14 10:31:24.480
826417,136025,1111500566,1111700085,2023-06-14 00:00:00.000,17039.00,3407.80,2023-06-14 13:35:42.083,2023-06-14 15:22:38.050
826521,136025,1111500567,1111700686,2023-06-14 00:00:00.000,742.00,148.40,2023-06-14 13:41:51.967,2023-06-14 15:22:39.113
826723,132491,1111500568,1111700619,2023-06-14 00:00:00.000,3710.00,742.00,2023-06-14 14:08:59.360,2023-06-14 15:22:39.473
826763,132491,1111500569,1111700781,2023-06-14 00:00:00.000,742.00,148.40,2023-06-14 14:13:46.183,2023-06-14 15:22:39.693
826973,124865,1111500570,1111700034,2023-06-14 00:00:00.000,10200.00,2040.00,2023-06-14 14:34:53.023,2023-06-14 15:22:40.363
827112,124865,1111500571,1111500571,2023-06-14 00:00:00.000,36150.00,7230.00,2023-06-14 15:01:17.447,2023-06-14 15:22:41.160
827822,124865,1111500572,1111500572,2023-06-15 00:00:00.000,32009.00,6401.80,2023-06-15 09:19:44.920,2023-06-16 16:32:58.417
831896,124865,1111500573,1111500573,2023-06-16 00:00:00.000,25000.00,5000.00,2023-06-16 09:52:26.090,2023-06-16 16:32:58.667
833032,134909,1111500574,1111700159,2023-06-16 00:00:00.000,7475.00,1495.00,2023-06-16 16:03:06.590,2023-06-16 16:32:58.963
833069,134909,1111500575,1111700164,2023-06-16 00:00:00.000,38707.36,7741.47,2023-06-16 16:08:04.583,2023-06-16 16:32:59.430
833140,134909,1111500576,1111700161,2023-06-16 00:00:00.000,25352.58,5070.52,2023-06-16 16:10:53.240,2023-06-16 16:32:59.883
833193,134909,1111500577,1111700160,2023-06-16 00:00:00.000,9151.15,1830.23,2023-06-16 16:12:52.447,2023-06-16 16:33:00.120
833214,134909,1111500578,1111700133,2023-06-16 00:00:00.000,0.00,0.00,2023-06-16 16:14:42.270,2023-06-16 16:33:00.213
833231,127190,1111500579,1111700461,2023-06-16 00:00:00.000,2875.00,575.00,2023-06-16 16:23:37.820,2023-06-16 16:33:00.430
834250,129143,1111500580,1111700655,2023-06-19 00:00:00.000,0.00,0.00,2023-06-19 10:53:23.077,2023-06-19 10:53:46.107
834276,138164,1111500581,1111700553,2023-06-19 00:00:00.000,0.00,0.00,2023-06-19 10:54:19.830,2023-06-19 10:54:47.430
834327,137978,1111500582,1111700515,2023-06-19 00:00:00.000,0.00,0.00,2023-06-19 10:57:48.593,2023-06-19 10:58:07.020
834350,133514,1111500583,1111700462,2023-06-19 00:00:00.000,0.00,0.00,2023-06-19 10:58:41.860,2023-06-19 10:59:05.330
834384,137885,1111500584,1111700409,2023-06-19 00:00:00.000,0.00,0.00,2023-06-19 10:59:49.557,2023-06-19 11:00:09.047
839690,124865,1111500585,1111700796,2023-06-21 00:00:00.000,0.00,0.00,2023-06-21 14:31:29.047,2023-06-21 14:32:11.280
840198,126260,1111500586,1111700714,2023-06-21 00:00:00.000,0.00,0.00,2023-06-21 16:11:56.193,2023-06-21 16:17:35.290
840209,126260,1111500587,1111700653,2023-06-21 00:00:00.000,0.00,0.00,2023-06-21 16:13:57.207,2023-06-21 16:14:24.067
841069,134909,1111500588,1111700164,2023-06-22 00:00:00.000,0.00,0.00,2023-06-22 10:32:23.670,2023-06-22 16:00:24.907
841120,134909,1111500589,1111700161,2023-06-22 00:00:00.000,0.00,0.00,2023-06-22 10:37:17.527,2023-06-22 16:00:25.157
841168,128492,1111500590,1111700785,2023-06-22 00:00:00.000,1840.00,368.00,2023-06-22 10:51:51.703,2023-06-22 16:00:25.737
841234,125051,1111500591,1111700784,2023-06-22 00:00:00.000,3266.81,653.36,2023-06-22 11:07:12.090,2023-06-22 16:00:26.050
841304,137978,1111500592,1111700399,2023-06-22 00:00:00.000,19836.04,3967.21,2023-06-22 11:26:08.623,2023-06-22 16:00:26.330
841756,127190,1111500593,1111700500,2023-06-22 00:00:00.000,42949.00,8589.80,2023-06-22 12:53:16.123,2023-06-22 16:00:27.173
841887,127748,1111500594,1111700736,2023-06-22 00:00:00.000,1525.00,0.00,2023-06-22 13:35:31.847,2023-06-22 16:00:27.580
842076,126260,1111500595,1111700768,2023-06-22 00:00:00.000,1213.00,0.00,2023-06-22 13:58:33.987,2023-06-22 16:00:27.720
842211,126260,1111500596,1111700816,2023-06-22 00:00:00.000,500.00,0.00,2023-06-22 14:47:01.257,2023-06-22 16:00:27.847
842256,126260,1111500597,1111700738,2023-06-22 00:00:00.000,3250.00,0.00,2023-06-22 15:02:52.850,2023-06-22 16:00:27.923
842313,126260,1111500598,1111700714,2023-06-22 00:00:00.000,3000.00,0.00,2023-06-22 15:31:23.040,2023-06-22 16:00:28.033
844287,374614,1111500599,1111500599,2023-06-23 00:00:00.000,60000.00,0.00,2023-06-23 14:51:25.693,2023-06-23 16:28:38.523
844890,126260,1111900020,1111400013,2023-06-26 00:00:00.000,0.00,0.00,2023-06-26 09:29:45.290,2023-06-26 09:31:13.987
845343,129143,1111500600,1111700826,2023-06-26 00:00:00.000,0.00,0.00,2023-06-26 13:12:53.020,2023-06-26 13:13:20.523
846109,131747,1111500601,1111700054,2023-06-26 00:00:00.000,2115.00,423.00,2023-06-26 14:51:26.280,2023-06-26 16:36:09.390
846179,557758,1111500602,1111500602,2023-06-26 00:00:00.000,147.50,29.50,2023-06-26 15:20:42.887,2023-06-26 16:36:09.780
846300,136769,1111500603,1111700115,2023-06-26 00:00:00.000,1336.99,267.40,2023-06-26 16:30:42.540,2023-06-26 16:36:10.077
846928,132491,1111500604,1111500604,2023-06-27 00:00:00.000,48493.00,9698.60,2023-06-27 10:55:43.860,2023-06-27 16:40:12.977
847651,132491,1111500605,1111700800,2023-06-27 00:00:00.000,0.00,0.00,2023-06-27 14:36:57.600,2023-06-27 14:37:31.870
847753,132491,1111500606,1111700799,2023-06-27 00:00:00.000,0.00,0.00,2023-06-27 14:39:14.637,2023-06-27 14:39:36.267
848532,134165,1111500607,1111500607,2023-06-27 00:00:00.000,100000.00,0.00,2023-06-27 16:10:36.873,2023-06-27 16:40:13.337
848591,127190,1111500608,1111700657,2023-06-27 00:00:00.000,5634.00,1126.80,2023-06-27 16:21:13.920,2023-06-27 16:40:13.930
848677,127190,1111500609,1111700815,2023-06-27 00:00:00.000,2778.00,555.60,2023-06-27 16:31:10.437,2023-06-27 16:40:14.430
849957,128399,1111500610,1111700705,2023-06-28 00:00:00.000,34777.00,0.00,2023-06-28 09:54:36.837,2023-06-28 15:19:38.470
851026,124214,1111500611,1111700694,2023-06-28 00:00:00.000,1425.00,285.00,2023-06-28 13:00:33.293,2023-06-28 15:19:39.080
851075,124214,1111500612,1111700695,2023-06-28 00:00:00.000,1205.00,241.00,2023-06-28 13:06:36.080,2023-06-28 15:19:39.330
851120,124214,1111500613,1111700696,2023-06-28 00:00:00.000,1205.00,241.00,2023-06-28 13:10:01.723,2023-06-28 15:19:39.567
851155,137792,1111500614,1111700776,2023-06-28 00:00:00.000,0.00,0.00,2023-06-28 13:12:43.183,2023-06-28 13:13:19.937
851165,124214,1111500615,1111700697,2023-06-28 00:00:00.000,1205.00,241.00,2023-06-28 13:12:53.903,2023-06-28 15:19:39.830
851218,124214,1111500616,1111700698,2023-06-28 00:00:00.000,1205.00,241.00,2023-06-28 13:17:29.563,2023-06-28 15:19:40.033
851251,124214,1111500617,1111700699,2023-06-28 00:00:00.000,1205.00,241.00,2023-06-28 13:21:21.930,2023-06-28 15:19:40.300
851326,124214,1111500618,1111700700,2023-06-28 00:00:00.000,1205.00,241.00,2023-06-28 13:29:06.193,2023-06-28 15:19:40.503
851359,124214,1111500619,1111700701,2023-06-28 00:00:00.000,1205.00,241.00,2023-06-28 13:35:19.840,2023-06-28 15:19:40.830
851399,124214,1111500620,1111700702,2023-06-28 00:00:00.000,2410.00,482.00,2023-06-28 13:38:41.590,2023-06-28 15:19:41.067
851433,124214,1111500621,1111700703,2023-06-28 00:00:00.000,1205.00,241.00,2023-06-28 13:46:27.017,2023-06-28 15:19:41.410
1116569,758555,1111501085,1111701138,2023-09-29 00:00:00.000,2485.50,497.10,2023-09-29 11:07:37.043,2023-09-29 11:09:10.090
1116690,758555,1111501086,1111701139,2023-09-29 00:00:00.000,1964.08,392.82,2023-09-29 11:11:08.090,2023-09-29 11:12:08.000
1116738,758555,1111501087,1111701030,2023-09-29 00:00:00.000,4317.00,863.40,2023-09-29 11:13:00.223,2023-09-29 11:14:03.440
1117378,758555,1111501088,1111701031,2023-09-29 00:00:00.000,5003.16,1000.63,2023-09-29 11:27:01.123,2023-09-29 11:28:03.763
1117429,758555,1111501089,1111700885,2023-09-29 00:00:00.000,2418.00,483.60,2023-09-29 11:29:44.080,2023-09-29 11:30:29.773
1117581,758555,1111501090,1111700886,2023-09-29 00:00:00.000,3855.00,771.00,2023-09-29 11:31:15.713,2023-09-29 11:32:18.047
1117665,758555,1111501091,1111700886,2023-09-29 00:00:00.000,259.08,51.82,2023-09-29 11:35:47.500,2023-09-29 11:36:37.710
1117733,758555,1111501092,1111701012,2023-09-29 00:00:00.000,4836.00,967.20,2023-09-29 11:37:33.163,2023-09-29 11:40:24.863
1117766,758555,1111501093,1111701012,2023-09-29 00:00:00.000,135.00,27.00,2023-09-29 11:39:44.960,2023-09-29 11:40:25.113
1117831,758555,1111501094,1111701013,2023-09-29 00:00:00.000,4465.66,893.13,2023-09-29 11:41:50.817,2023-09-29 11:42:52.690
1117887,758555,1111501095,1111701235,2023-09-29 00:00:00.000,2485.50,497.10,2023-09-29 11:43:55.970,2023-09-29 11:44:37.730
1118050,758555,1111501096,1111700885,2023-09-29 00:00:00.000,67.50,13.50,2023-09-29 12:09:03.093,2023-09-29 12:10:06.090
1118118,758555,1111501097,1111701030,2023-09-29 00:00:00.000,654.00,130.80,2023-09-29 12:11:49.867,2023-09-29 12:12:22.970
1118205,758555,1111501098,1111701236,2023-09-29 00:00:00.000,1964.08,392.82,2023-09-29 12:15:22.547,2023-09-29 12:16:05.163
1118295,758555,1111501099,1111700914,2023-09-29 00:00:00.000,5298.50,1059.70,2023-09-29 12:17:55.800,2023-09-29 12:18:45.577
1118394,758555,1111501100,1111700914,2023-09-29 00:00:00.000,67.50,13.50,2023-09-29 12:21:21.467,2023-09-29 12:22:03.880
1118443,758555,1111501101,1111700913,2023-09-29 00:00:00.000,4465.66,893.13,2023-09-29 12:24:53.053,2023-09-29 12:25:43.390
1118498,758555,1111501102,1111700967,2023-09-29 00:00:00.000,2880.50,576.10,2023-09-29 12:26:51.537,2023-09-29 12:27:37.317
1118572,758555,1111501103,1111700966,2023-09-29 00:00:00.000,2859.08,571.82,2023-09-29 12:28:52.730,2023-09-29 12:29:42.863
1118686,758555,1111501104,1111700963,2023-09-29 00:00:00.000,640.50,128.10,2023-09-29 12:31:39.347,2023-09-29 12:32:26.937
1118929,758555,1111900040,1111400019,2023-09-29 00:00:00.000,640.50,128.10,2023-09-29 12:54:38.290,2023-09-29 12:55:34.317
1119198,758555,1111501105,1111701042,2023-09-29 00:00:00.000,4971.00,994.20,2023-09-29 13:05:45.070,2023-09-29 14:41:21.897
1119248,758555,1111501106,1111701041,2023-09-29 00:00:00.000,3120.66,624.13,2023-09-29 13:07:57.117,2023-09-29 14:41:22.147
1119280,758555,1111501107,1111701045,2023-09-29 00:00:00.000,2485.50,497.10,2023-09-29 13:10:18.320,2023-09-29 14:28:24.667
1119316,758555,1111501108,1111701046,2023-09-29 00:00:00.000,1784.08,356.82,2023-09-29 13:11:50.757,2023-09-29 14:41:22.333
1119355,758555,1111501109,1111701130,2023-09-29 00:00:00.000,2485.50,497.10,2023-09-29 13:13:51.170,2023-09-29 14:41:22.537
1119394,758555,1111501110,1111701131,2023-09-29 00:00:00.000,1964.08,392.82,2023-09-29 13:15:35.353,2023-09-29 14:41:22.740
1119428,758555,1111501111,1111701134,2023-09-29 00:00:00.000,2485.50,497.10,2023-09-29 13:17:13.047,2023-09-29 14:41:22.957
1119472,758555,1111501112,1111701135,2023-09-29 00:00:00.000,1964.08,392.82,2023-09-29 13:18:54.187,2023-09-29 14:41:23.147
1119516,758555,1111501113,1111701153,2023-09-29 00:00:00.000,2485.50,497.10,2023-09-29 13:20:52.947,2023-09-29 14:41:23.363
1119563,758555,1111501114,1111701154,2023-09-29 00:00:00.000,1784.08,356.82,2023-09-29 13:22:33.823,2023-09-29 14:41:23.707
1119597,758555,1111501115,1111701174,2023-09-29 00:00:00.000,2485.50,497.10,2023-09-29 13:24:04.750,2023-09-29 14:41:23.940
1119665,758555,1111501116,1111701175,2023-09-29 00:00:00.000,1964.08,392.82,2023-09-29 13:28:52.700,2023-09-29 14:41:24.127
1119694,758555,1111501117,1111701172,2023-09-29 00:00:00.000,2485.50,497.10,2023-09-29 13:31:31.553,2023-09-29 14:41:24.347
1119731,758555,1111501118,1111701173,2023-09-29 00:00:00.000,1964.08,392.82,2023-09-29 13:33:29.237,2023-09-29 14:41:24.533
1119890,758555,1111501119,1111700946,2023-09-29 00:00:00.000,2485.50,497.10,2023-09-29 14:01:52.823,2023-09-29 14:41:24.750
